4001    The door is closed.
4002    The door is open.
4003    Why would you wish to carry that around?
5012    Glass door
4001    The door is closed.
4002    The door is open.
4003    You can't take that. It's to big to get anywhere.
5013    Rabbit hole
4001    In the ground is a small hole, probably the entrance to a
4001    rabbit warren.
4002    In the ground is the gaping entrance of a bottomless pit.
4003    A hole is the absence of something. You can't take air. 
5014    Louver
4001    Someone has ransacked the louver. A gaping hole remains.
4002    Why bother?
5015    Grape vines
4001    Growing here in great profusion are grape vines.
4002    There are some shriveled-up grape vines here.
4003    Useless. Useless.    
5016    Slot
4001    The slot is empty.
4002    The slot contains:
4003    How can you take that, stupid?
5017    Square button
4001    Silly!
5018    Square button
4001    Not bloody likely.
5019    Round button
4001    Not until you reach Nirvana.
5020    Hexagonal button
4001    You take the little plastic cover off the button, but
4001    the underlying mechanism still works.
5021    Video screen
4001    The video screen is blank.
4002    The video screen shows the view taken by the robot's camera.
4003    It is permanently mounted on the wall.
5022    Sink
4001    The sink is empty.
4002    The sink contains:
5023    Microwave antenna
4001    The antenna is an ordinary satellite dish. It is 5 meters in
4001    diameter, white, and has a horn collector attached to the base
4001    by a cable. The cable seems to have been damaged.
4002    The antenna is an ordinary satellite dish. It is 5 meters in
4002    diameter, white, and has a horn collector attached to the base
4002    by a cable. The cable is in working order.
4003    The antenna is an ordinary satellite dish. The feed cable is
4003    missing.
4004    It weighs 4 tons!
5024    Enlarger
4001    Nothing is sitting on the enlarger base
4002    Sitting on the enlarger is:
4003    It is bolted to the wall.
5025    Rack
4001    It has vertical partitions suitable for holding things like film
4001    cassettes in a vertical position.
4002    The rack is empty.
4003    The rack contains:
4004    It is attached to the bench.
5026    Tray.
4001    The tray is empty.
4002    The tray contains:
4003    It is a molded part of the bench.
5027    Hopper
4001    The hopper is empty.
4002    The hopper contains:
4003    It can't me moved.
5028    Left funnel
4001    Silly!
5029    Middle funnel
4001    You must be suffering from a mind-scrambling drug.
5030    Right funnel
4001    That's useless.
5031    Red button
4001    It's part of a machine which is too heavy to move.
5032    Desk
4001    The desk is empty.
4002    The desk contains:    
4003    It's too heavy to carry.
5033    Level indicator
4001    The level indicator shows too little water.
4002    The water level is just about right.
4003    Don't kid me!
5034    Red light
4001    The red light is on.
4002    The red light is off.
4003    The red light comes off in your hand. (Sorry, just kidding.)
5035    Green light
4001    The green light is off.
4002    The green light is on.
4003    You're getting tiring, trying to take immovable objects.
5036    Acid flow
4001    There is nothing sitting in the acid.
4002    Sitting in the acid is:
4003    The robot can't bend over far enough.
5037    Fiery pit
4001    Silly!
5038    Sulfurous mud
4001    The robot can't bend over to reach it.
5039    Violet button
4001    You can't take it.
5040    Orange button
4002    It is fixed in the wall.
5041    White button
4001    You remove it. A large Jack-in-the-box jumps out. You are so
4001    embarrassed that you carefully put the whole affair back.
5042    Blue button
4001    As you unscrew it, you notice that your nose falls off also.
4001    The switch it operated remains operational.
5043    Round recess
4001    The recess is empty.
4002    The recess contains:
4003    Take the air!
5044    Red vapor
4001    There is nothing near the red vapor.
4002    Surrounded by the red vapor is:
4003    The robot has no suitable container.    
5045    Green vapor
4001    There is nothing in the green vapor.
4002    Sitting in the green vapor is:
4003    The robot has no suitable container.
5046    Frogs
4001    These are quite ordinary frogs. They are green, a bit slimy, and
4001    make a hollow krrooooookkking sound. If you could converse with 
4001    them (which you can't), you would discover that their favorite
4001    topic of conversation is sex.
4002    Taken.   .......    but
4002    After a few moments the frog emits a foul-smelling slimy liquid
4002    which runs down your arm and begins to itch. You drop the poor
4002    creature.
5047    Red birds
4001    They seem to be parrots.
4002    They fly amongst the highest branches of the trees, far above 
4002    your reach. 
5048    Beautiful birds
4001    There are dozens of birds of all colors and sizes here. They 
4001    seem to like the most inaccessible branches of the small trees.
4002    They are well above your head. You can't climb the trees, as 
4002    their trunks are much too weak.
5049    Beautiful birds
4001    There are several different species: big red ones, little green 
4001    ones, ones with violet backs and white and yellow heads, and 
4001    many others. They seems to like the highest branches of the 
4001    trees.
4002    The birds are on the trees, not on the walkway where you stand.
5050    Beautiful birds.
4001    The birds are hidden by the top branches of the trees.
4002    They aren't nearby; they are out of reach in the trees.
5051    Bees
4001    Any attempt to get close to the bees results in your getting
4001    painful stings.
5052    Cactus
4001    They are much too big and prickly.
5053    Doll house
4001    It is large and ornate, about 2 meters tall, with four stories.
4001    There are the usual windows and doors through which the ferret
4001    children put their dolls.
4002    It is too big to get out the door.
5054    Waterfall
4001    Sorry, there is no pot of gold at the end of the rainbow. There
4001    isn't even any rainbow, just lots of water.
4002    Have you perhaps been eating cactus hallucinogenic drugs?
5055    Vending machine
4001    There is a vending machine here.
4002    It looks exactly like the machines used on earth to dispense
4002    candy. The contents look like red balls about one centimeter
4002    in diameter. The label says "Ozmtfztv Krooh". It has a slot
4002    labeled &300.
4003    It looks exactly like the machines used on earth to dispense
4003    candy. The contents look like red balls about one centimeter
4003    in diameter. The label says "Language Pills". It has a slot
4003    labeled &300.
4004    It is fastened to the wall.
5056    Slot
4001    Fat chance.
5057    Vending machine
4001    There is a vending machine here.
4002    It looks exactly like the machines used on earth to dispense
4002    newspapers. Inside is a supply of papers. The money slot is
4002    labeled &25.
4003    It is fastened to the wall.
5058    Slot
4001    Fat chance.
5059    Vending machine
4001    There is a vending machine here.
4002    It is a slot machine. That is, it has a slot for any size 
4002    coin and three windows through which can be seen images of 
4002    various fruits and occasionally a pot of money. It does
4002    seem to be missing the lever necessary to make it a 
4002    "One armed bandit".
4003    You think perhaps to take it to a quiet place and blow it
4003    open? Sorry, it won't budge.
5060    Slot
4001    Fat chance
5061    Vending machine
4001    There is a vending machine here.
4002    It appears to be offering maps for sale. A slot in it is 
4002    marked &75.
4003    It is attached to the wall.
5062    Slot
4001    Fat chance.
5063    Large machine
4001    Read the room description for information.
4002    It is too heavy
5064    Orange door
4001    The orange door is shut.
4002    The orange door is open.
4003    Silly!
5065    Pink door
4001    The pink door is shut.
4002    Fat chance!
5066    Blue door
4001    The blue door is shut.
4002    The blue door is open.
4003    It's fixed top the ship.
5067    Orange clip
4001    The orange clip is empty.
4002    The orange clip contains:
4003    No way.
5068    Violet clip
4001    The violet clip is empty.
4002    The violet clip holds:
4003    Silly!
5069    Yellow clip
4001    The yellow clip is empty.
4002    The yellow clip contains:
4003    Not in this life!
5070    Blue clip
4001    The blue clip is empty.
4002    The blue clip holds:
4003    You break your fingernail but not the clip.
5071    File cabinet
4001    The file cabinet holds useless papers.
4002    In addition to junk the cabinet holds:
4003    It is glued to the floor.
5072    Green button
4001    Behind the file cabinets is a green button.
4002    Silly!
5073    Large mural
4001    The south wall of the room is completely filled with a large
4001    mural.
4002    The mural has slid partially aside to reveal a secret passage
4002    leading south.
4003    The mural shows a picture of one of the large star clusters
4003    visible out the viewing ports. You notice that the left side
4003    is somewhat scuffed up.
4004    You might as well take the air.
5074    Dummy
4001    ****
5075    ****
9999
